year,week,team_name,won,game_type
2002,week 6,Baltimore Ravens,False,2002 Regular Season
2002,week 6,Detroit Lions,False,2002 Regular Season
2002,week 6,Cleveland Browns,False,2002 Regular Season
2002,week 6,Washington Redskins,False,2002 Regular Season
2002,week 6,Cincinnati Bengals,False,2002 Regular Season
2002,week 6,Houston Texans,False,2002 Regular Season
2002,week 6,New England Patriots,False,2002 Regular Season
2002,week 6,Carolina Panthers,False,2002 Regular Season
2002,week 6,New York Giants,False,2002 Regular Season
2002,week 6,Jacksonville Jaguars,False,2002 Regular Season
2002,week 6,Oakland Raiders,False,2002 Regular Season
2002,week 6,Kansas City Chiefs,False,2002 Regular Season
2002,week 6,Denver Broncos,False,2002 Regular Season
2002,week 6,Seattle Seahawks,False,2002 Regular Season
2002,week 7,Denver Broncos,True,2002 Regular Season
2002,week 7,New York Jets,True,2002 Regular Season
2002,week 7,St. Louis Rams,True,2002 Regular Season
2002,week 7,Baltimore Ravens,True,2002 Regular Season
2002,week 7,Detroit Lions,True,2002 Regular Season
2002,week 7,Buffalo Bills,True,2002 Regular Season
2002,week 7,New Orleans Saints,True,2002 Regular Season
2002,week 7,Atlanta Falcons,True,2002 Regular Season
2002,week 7,Cleveland Browns,True,2002 Regular Season
2002,week 7,San Diego Chargers,True,2002 Regular Season
2002,week 7,Arizona Cardinals,True,2002 Regular Season
2002,week 7,Green Bay Packers,True,2002 Regular Season
2002,week 7,Philadelphia Eagles,True,2002 Regular Season
2002,week 7,Pittsburgh Steelers,True,2002 Regular Season
2002,week 7,Kansas City Chiefs,False,2002 Regular Season
2002,week 7,Minnesota Vikings,False,2002 Regular Season
2002,week 7,Seattle Seahawks,False,2002 Regular Season
2002,week 7,Jacksonville Jaguars,False,2002 Regular Season
2002,week 7,Chicago Bears,False,2002 Regular Season
2002,week 7,Miami Dolphins,False,2002 Regular Season
2002,week 7,San Francisco 49ers,False,2002 Regular Season
2002,week 7,Carolina Panthers,False,2002 Regular Season
2002,week 7,Houston Texans,False,2002 Regular Season
2002,week 7,Oakland Raiders,False,2002 Regular Season
2002,week 7,Dallas Cowboys,False,2002 Regular Season
2002,week 7,Washington Redskins,False,2002 Regular Season
2002,week 7,Tampa Bay Buccaneers,False,2002 Regular Season
2002,week 7,Indianapolis Colts,False,2002 Regular Season
2002,week 8,Kansas City Chiefs,True,2002 Regular Season
2002,week 8,Minnesota Vikings,True,2002 Regular Season
2002,week 8,Buffalo Bills,True,2002 Regular Season
2002,week 8,Tampa Bay Buccaneers,True,2002 Regular Season
2002,week 8,Tennessee Titans,True,2002 Regular Season
2002,week 8,Cleveland Browns,True,2002 Regular Season
2002,week 8,Pittsburgh Steelers,True,2002 Regular Season
2002,week 8,Atlanta Falcons,True,2002 Regular Season
2002,week 8,Seattle Seahawks,True,2002 Regular Season
2002,week 8,San Francisco 49ers,True,2002 Regular Season
2002,week 8,Houston Texans,True,2002 Regular Season
2002,week 8,Denver Broncos,True,2002 Regular Season
2002,week 8,Washington Redskins,True,2002 Regular Season
2002,week 8,Philadelphia Eagles,True,2002 Regular Season
2002,week 8,Oakland Raiders,False,2002 Regular Season
2002,week 8,Chicago Bears,False,2002 Regular Season
2002,week 8,Detroit Lions,False,2002 Regular Season
2002,week 8,Carolina Panthers,False,2002 Regular Season
2002,week 8,Cincinnati Bengals,False,2002 Regular Season
2002,week 8,New York Jets,False,2002 Regular Season
2002,week 8,Baltimore Ravens,False,2002 Regular Season
2002,week 8,New Orleans Saints,False,2002 Regular Season
2002,week 8,Dallas Cowboys,False,2002 Regular Season
2002,week 8,Arizona Cardinals,False,2002 Regular Season
2002,week 8,Jacksonville Jaguars,False,2002 Regular Season
2002,week 8,New England Patriots,False,2002 Regular Season
2002,week 8,Indianapolis Colts,False,2002 Regular Season
2002,week 8,New York Giants,False,2002 Regular Season
2002,week 9,Tennessee Titans,True,2002 Regular Season
2002,week 9,Cincinnati Bengals,True,2002 Regular Season
2002,week 9,Tampa Bay Buccaneers,True,2002 Regular Season
2002,week 9,New England Patriots,True,2002 Regular Season
2002,week 9,Pittsburgh Steelers,True,2002 Regular Season
2002,week 9,Detroit Lions,True,2002 Regular Season
2002,week 9,Atlanta Falcons,True,2002 Regular Season
2002,week 9,Philadelphia Eagles,True,2002 Regular Season
2002,week 9,New York Jets,True,2002 Regular Season
2002,week 9,St. Louis Rams,True,2002 Regular Season
2002,week 9,San Francisco 49ers,True,2002 Regular Season
2002,week 9,Washington Redskins,True,2002 Regular Season
2002,week 9,New York Giants,True,2002 Regular Season
2002,week 9,Green Bay Packers,True,2002 Regular Season
2002,week 9,Indianapolis Colts,False,2002 Regular Season
2002,week 9,Houston Texans,False,2002 Regular Season
2002,week 9,Minnesota Vikings,False,2002 Regular Season
2002,week 9,Buffalo Bills,False,2002 Regular Season
2002,week 9,Cleveland Browns,False,2002 Regular Season
2002,week 9,Dallas Cowboys,False,2002 Regular Season
2002,week 9,Baltimore Ravens,False,2002 Regular Season
2002,week 9,Chicago Bears,False,2002 Regular Season
2002,week 9,San Diego Chargers,False,2002 Regular Season
2002,week 9,Arizona Cardinals,False,2002 Regular Season
2002,week 9,Oakland Raiders,False,2002 Regular Season
2002,week 9,Seattle Seahawks,False,2002 Regular Season
2002,week 9,Jacksonville Jaguars,False,2002 Regular Season
2002,week 9,Miami Dolphins,False,2002 Regular Season
2002,week 10,New York Giants,True,2002 Regular Season
2002,week 10,New Orleans Saints,True,2002 Regular Season
2002,week 10,Green Bay Packers,True,2002 Regular Season
2002,week 10,St. Louis Rams,True,2002 Regular Season
2002,week 10,Baltimore Ravens,True,2002 Regular Season
2002,week 10,Tennessee Titans,True,2002 Regular Season
2002,week 10,Indianapolis Colts,True,2002 Regular Season
2002,week 10,Jacksonville Jaguars,True,2002 Regular Season
2002,week 10,Seattle Seahawks,True,2002 Regular Season
2002,week 10,New England Patriots,True,2002 Regular Season
2002,week 10,San Francisco 49ers,True,2002 Regular Season
2002,week 10,New York Jets,True,2002 Regular Season
2002,week 10,Oakland Raiders,True,2002 Regular Season
2002,week 10,Minnesota Vikings,False,2002 Regular Season
2002,week 10,Carolina Panthers,False,2002 Regular Season
2002,week 10,Detroit Lions,False,2002 Regular Season
2002,week 10,San Diego Chargers,False,2002 Regular Season
2002,week 10,Cincinnati Bengals,False,2002 Regular Season
2002,week 10,Houston Texans,False,2002 Regular Season
2002,week 10,Philadelphia Eagles,False,2002 Regular Season
2002,week 10,Washington Redskins,False,2002 Regular Season
2002,week 10,Arizona Cardinals,False,2002 Regular Season
2002,week 10,Chicago Bears,False,2002 Regular Season
2002,week 10,Kansas City Chiefs,False,2002 Regular Season
2002,week 10,Miami Dolphins,False,2002 Regular Season
2002,week 10,Denver Broncos,False,2002 Regular Season
2002,week 11,Minnesota Vikings,True,2002 Regular Season
2002,week 11,Indianapolis Colts,True,2002 Regular Season
2002,week 11,Kansas City Chiefs,True,2002 Regular Season
2002,week 11,Cleveland Browns,True,2002 Regular Season
2002,week 11,Jacksonville Jaguars,True,2002 Regular Season
2002,week 11,Tennessee Titans,True,2002 Regular Season
2002,week 11,Philadelphia Eagles,True,2002 Regular Season
2002,week 11,New York Giants,True,2002 Regular Season
2002,week 11,Atlanta Falcons,True,2002 Regular Season
2002,week 11,San Diego Chargers,True,2002 Regular Season
2002,week 11,Tampa Bay Buccaneers,True,2002 Regular Season
2002,week 11,New York Jets,True,2002 Regular Season
2002,week 11,Miami Dolphins,True,2002 Regular Season
2002,week 11,Denver Broncos,True,2002 Regular Season
2002,week 11,Oakland Raiders,True,2002 Regular Season
2002,week 11,St. Louis Rams,True,2002 Regular Season
2002,week 11,Green Bay Packers,False,2002 Regular Season
2002,week 11,Dallas Cowboys,False,2002 Regular Season
2002,week 11,Buffalo Bills,False,2002 Regular Season
2002,week 11,Cincinnati Bengals,False,2002 Regular Season
2002,week 11,Houston Texans,False,2002 Regular Season
2002,week 11,Pittsburgh Steelers,False,2002 Regular Season
2002,week 11,Arizona Cardinals,False,2002 Regular Season
2002,week 11,Washington Redskins,False,2002 Regular Season
2002,week 11,New Orleans Saints,False,2002 Regular Season
2002,week 11,San Francisco 49ers,False,2002 Regular Season
2002,week 11,Carolina Panthers,False,2002 Regular Season
2002,week 11,Detroit Lions,False,2002 Regular Season
2002,week 11,Baltimore Ravens,False,2002 Regular Season
2002,week 11,Seattle Seahawks,False,2002 Regular Season
2002,week 11,New England Patriots,False,2002 Regular Season
2002,week 11,Chicago Bears,False,2002 Regular Season
2002,week 12,Pittsburgh Steelers,True,2002 Regular Season
2002,week 12,Washington Redskins,True,2002 Regular Season
2002,week 12,Atlanta Falcons,True,2002 Regular Season
2002,week 12,Miami Dolphins,True,2002 Regular Season
2002,week 12,Cleveland Browns,True,2002 Regular Season
2002,week 12,New England Patriots,True,2002 Regular Season
2002,week 12,New York Jets,True,2002 Regular Season
2002,week 12,Baltimore Ravens,True,2002 Regular Season
2002,week 12,Chicago Bears,True,2002 Regular Season
2002,week 12,Dallas Cowboys,True,2002 Regular Season
2002,week 12,Oakland Raiders,True,2002 Regular Season
2002,week 12,Seattle Seahawks,True,2002 Regular Season
2002,week 12,Houston Texans,True,2002 Regular Season
2002,week 12,Tampa Bay Buccaneers,True,2002 Regular Season
2002,week 12,Indianapolis Colts,True,2002 Regular Season
2002,week 12,Philadelphia Eagles,True,2002 Regular Season
2002,week 12,Cincinnati Bengals,False,2002 Regular Season
2002,week 12,St. Louis Rams,False,2002 Regular Season
2002,week 12,Carolina Panthers,False,2002 Regular Season
2002,week 12,San Diego Chargers,False,2002 Regular Season
2002,week 12,New Orleans Saints,False,2002 Regular Season
2002,week 12,Minnesota Vikings,False,2002 Regular Season
2002,week 12,Buffalo Bills,False,2002 Regular Season
2002,week 12,Tennessee Titans,False,2002 Regular Season
2002,week 12,Detroit Lions,False,2002 Regular Season
2002,week 12,Jacksonville Jaguars,False,2002 Regular Season
2002,week 12,Arizona Cardinals,False,2002 Regular Season
2002,week 12,Kansas City Chiefs,False,2002 Regular Season
2002,week 12,New York Giants,False,2002 Regular Season
2002,week 12,Green Bay Packers,False,2002 Regular Season
2002,week 12,Denver Broncos,False,2002 Regular Season
2002,week 12,San Francisco 49ers,False,2002 Regular Season
2002,week 13,New England Patriots,True,2002 Regular Season
2002,week 13,Dallas Cowboys,True,2002 Regular Season
2002,week 13,Atlanta Falcons,True,2002 Regular Season
2002,week 13,Kansas City Chiefs,True,2002 Regular Season
2002,week 13,Buffalo Bills,True,2002 Regular Season
2002,week 13,Baltimore Ravens,True,2002 Regular Season
2002,week 13,Green Bay Packers,True,2002 Regular Season
2002,week 13,Tennessee Titans,True,2002 Regular Season
2002,week 13,Carolina Panthers,True,2002 Regular Season
2002,week 13,Pittsburgh Steelers,True,2002 Regular Season
2002,week 13,Indianapolis Colts,True,2002 Regular Season
2002,week 13,San Diego Chargers,True,2002 Regular Season
2002,week 13,Philadelphia Eagles,True,2002 Regular Season
2002,week 13,San Francisco 49ers,True,2002 Regular Season
2002,week 13,New Orleans Saints,True,2002 Regular Season
2002,week 13,Oakland Raiders,True,2002 Regular Season
2002,week 13,Detroit Lions,False,2002 Regular Season
2002,week 13,Washington Redskins,False,2002 Regular Season
2002,week 13,Minnesota Vikings,False,2002 Regular Season
2002,week 13,Arizona Cardinals,False,2002 Regular Season
2002,week 13,Miami Dolphins,False,2002 Regular Season
2002,week 13,Cincinnati Bengals,False,2002 Regular Season
2002,week 13,Chicago Bears,False,2002 Regular Season
2002,week 13,New York Giants,False,2002 Regular Season
2002,week 13,Cleveland Browns,False,2002 Regular Season
2002,week 13,Jacksonville Jaguars,False,2002 Regular Season
2002,week 13,Houston Texans,False,2002 Regular Season
2002,week 13,Denver Broncos,False,2002 Regular Season
2002,week 13,St. Louis Rams,False,2002 Regular Season
2002,week 13,Seattle Seahawks,False,2002 Regular Season
2002,week 13,Tampa Bay Buccaneers,False,2002 Regular Season
2002,week 13,New York Jets,False,2002 Regular Season
2002,week 14,Kansas City Chiefs,True,2002 Regular Season
2002,week 14,Houston Texans,True,2002 Regular Season
2002,week 14,Tampa Bay Buccaneers,True,2002 Regular Season
2002,week 14,Carolina Panthers,True,2002 Regular Season
2002,week 14,San Francisco 49ers,True,2002 Regular Season
2002,week 14,New England Patriots,True,2002 Regular Season
2002,week 14,New York Giants,True,2002 Regular Season
2002,week 14,Cleveland Browns,True,2002 Regular Season
2002,week 14,Tennessee Titans,True,2002 Regular Season
2002,week 14,New Orleans Saints,True,2002 Regular Season
2002,week 14,Philadelphia Eagles,True,2002 Regular Season
2002,week 14,Arizona Cardinals,True,2002 Regular Season
2002,week 14,Oakland Raiders,True,2002 Regular Season
2002,week 14,New York Jets,True,2002 Regular Season
2002,week 14,Green Bay Packers,True,2002 Regular Season
2002,week 14,Miami Dolphins,True,2002 Regular Season
2002,week 14,St. Louis Rams,False,2002 Regular Season
2002,week 14,Pittsburgh Steelers,False,2002 Regular Season
2002,week 14,Atlanta Falcons,False,2002 Regular Season
2002,week 14,Cincinnati Bengals,False,2002 Regular Season
2002,week 14,Dallas Cowboys,False,2002 Regular Season
2002,week 14,Buffalo Bills,False,2002 Regular Season
2002,week 14,Washington Redskins,False,2002 Regular Season
2002,week 14,Jacksonville Jaguars,False,2002 Regular Season
2002,week 14,Indianapolis Colts,False,2002 Regular Season
2002,week 14,Baltimore Ravens,False,2002 Regular Season
2002,week 14,Seattle Seahawks,False,2002 Regular Season
2002,week 14,Detroit Lions,False,2002 Regular Season
2002,week 14,San Diego Chargers,False,2002 Regular Season
2002,week 14,Denver Broncos,False,2002 Regular Season
2002,week 14,Minnesota Vikings,False,2002 Regular Season
2002,week 14,Chicago Bears,False,2002 Regular Season
2002,week 15,Pittsburgh Steelers,True,2002 Regular Season
2002,week 15,Buffalo Bills,True,2002 Regular Season
2002,week 15,Jacksonville Jaguars,True,2002 Regular Season
2002,week 15,Indianapolis Colts,True,2002 Regular Season
2002,week 15,Baltimore Ravens,True,2002 Regular Season
2002,week 15,Miami Dolphins,True,2002 Regular Season
2002,week 15,Philadelphia Eagles,True,2002 Regular Season
2002,week 15,Seattle Seahawks,True,2002 Regular Season
2002,week 15,Tampa Bay Buccaneers,True,2002 Regular Season
2002,week 15,Minnesota Vikings,True,2002 Regular Season
2002,week 15,Chicago Bears,True,2002 Regular Season
2002,week 15,Denver Broncos,True,2002 Regular Season
2002,week 15,Green Bay Packers,True,2002 Regular Season
2002,week 15,New York Giants,True,2002 Regular Season
2002,week 15,St. Louis Rams,True,2002 Regular Season
2002,week 15,Tennessee Titans,True,2002 Regular Season
2002,week 15,Carolina Panthers,False,2002 Regular Season
2002,week 15,San Diego Chargers,False,2002 Regular Season
2002,week 15,Cincinnati Bengals,False,2002 Regular Season
2002,week 15,Cleveland Browns,False,2002 Regular Season
2002,week 15,Houston Texans,False,2002 Regular Season
2002,week 15,Oakland Raiders,False,2002 Regular Season
2002,week 15,Washington Redskins,False,2002 Regular Season
2002,week 15,Atlanta Falcons,False,2002 Regular Season
2002,week 15,Detroit Lions,False,2002 Regular Season
2002,week 15,New Orleans Saints,False,2002 Regular Season
2002,week 15,New York Jets,False,2002 Regular Season
2002,week 15,Kansas City Chiefs,False,2002 Regular Season
2002,week 15,San Francisco 49ers,False,2002 Regular Season
2002,week 15,Dallas Cowboys,False,2002 Regular Season
2002,week 15,Arizona Cardinals,False,2002 Regular Season
2002,week 15,New England Patriots,False,2002 Regular Season
2002,week 16,Minnesota Vikings,True,2002 Regular Season
2002,week 16,San Francisco 49ers,True,2002 Regular Season
2002,week 16,Philadelphia Eagles,True,2002 Regular Season
2002,week 16,New York Giants,True,2002 Regular Season
